name,price,link
REEBOK trikotažiniai marškinėliai,17.0,https://e-vintage.humana.lt//collections/moterims/products/reebok-moteriski-trikotaziniai-marskineliai-1
STEFANEL moteriškas sijonas,17.0,https://e-vintage.humana.lt//collections/moterims/products/copy-of-stefanel-moteriskas-sijonas
BODE moteriška liemenė su vilna,23.0,https://e-vintage.humana.lt//collections/moterims/products/bode-moteriska-liemene-su-vilna
ROXY LAMA moteriškos kelnės,25.0,https://e-vintage.humana.lt//collections/moterims/products/roxy-lama-moteriskos-kelnes
NARAY TAMAS moteriškos kelnės,25.0,https://e-vintage.humana.lt//collections/moterims/products/naray-tamas-moteriskos-kelnes
RENZO moteriškas švarkas,29.0,https://e-vintage.humana.lt//collections/moterims/products/renzo-moteriskas-svarkas-2
Moteriškas dvipusis švarkas,27.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-dvipusis-svarkas
YESSICA moteriška suknelė,29.0,https://e-vintage.humana.lt//collections/moterims/products/yessica-moteriska-suknele-5
CHANON moteriška šilkinė palaidinė,25.0,https://e-vintage.humana.lt//collections/moterims/products/chanon-moteriska-silkine-palaidine-2
TRICOVILLE moteriškas kardiganas su vilna,32.0,https://e-vintage.humana.lt//collections/moterims/products/tricoville-moteriskas-kardiganas-su-vilna
CINDRELA moteriškas kardiganas su angoros vilna,35.0,https://e-vintage.humana.lt//collections/moterims/products/cindrela-moteriskas-kardiganas-su-angoros-vilna
A.S EVEBOFOSS moteriškas vilnonis puspaltis,37.0,https://e-vintage.humana.lt//collections/moterims/products/a-s-evebofoss-moteriskas-vilnonis-puspaltis
L'EVOLUTION moteriškas švarkas,25.0,https://e-vintage.humana.lt//collections/moterims/products/levolution-moteriskas-svarkas
ESCADA moteriškas vilnonis švarkas,55.0,https://e-vintage.humana.lt//collections/moterims/products/escada-moteriskas-vilnonis-svarkas-12
KIF - KIF moteriškas švarkas be pamušalo,25.0,https://e-vintage.humana.lt//collections/moterims/products/kif-kif-moteriskas-svarkas-be-pamusalo
PORTARA moteriškas vilnonis švarkas,29.0,https://e-vintage.humana.lt//collections/moterims/products/portara-moteriskas-vilnonis-svarkas
Moteriška palaidinė,19.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-palaidine-148
MARIMEKKO moteriška palaidinė,25.0,https://e-vintage.humana.lt//collections/moterims/products/marimekko-moteriska-palaidine-22
POTA moteriška palaidinė,19.0,https://e-vintage.humana.lt//collections/moterims/products/pota-moterika-palaidine
JURGEN MICHAELSEN šilkinė liemenė,8.5,https://e-vintage.humana.lt//collections/moterims/products/jurgen-michaelsen-silkine-palaidine
FRANCESSO FERI moteriškas švarkas,11.0,https://e-vintage.humana.lt//collections/moterims/products/francesso-feri-moteriskas-svarkas
JM moteriškas vilnonis megztinis,29.0,https://e-vintage.humana.lt//collections/moterims/products/jm-moteriskas-vilnonis-megztinis
Moteriška gėlėta suknelė,19.5,https://e-vintage.humana.lt//collections/moterims/products/moteriska-geleta-suknele-1
Moteriška neužsegama liemenė,23.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-neuzsegama-liemene
HEC moteriškas megztinis,25.0,https://e-vintage.humana.lt//collections/moterims/products/hec-moteriskas-megztinis
JENNIFER moteriška suknelė,27.0,https://e-vintage.humana.lt//collections/moterims/products/jennifer-moteriska-suknele
LAURA ASHLEY moteriškas megztinis,25.0,https://e-vintage.humana.lt//collections/moterims/products/laura-ashley-moteriskas-megztinis
GREENLANDS moteriška odinė striukė,42.0,https://e-vintage.humana.lt//collections/moterims/products/greenlands-moteriska-odine-striuke
LAUREL moteriškas vilnonis švarkas,59.0,https://e-vintage.humana.lt//collections/moterims/products/laurel-moteriskas-vilnos-svarkas
INIS CRAFTS moteriškas vilnonis megztinis,32.0,https://e-vintage.humana.lt//collections/moterims/products/inis-crafts-moteriskas-vilnonis-megztinis
Vyriški viskozės marškiniai,19.0,https://e-vintage.humana.lt//collections/moterims/products/vyriski-viskozes-marskiniai-1
MASER moteriškas džemperis,25.0,https://e-vintage.humana.lt//collections/moterims/products/maser-moteriskas-dzemperis
MARSIL moteriškas megztinis,23.0,https://e-vintage.humana.lt//collections/moterims/products/marsil-moteriskas-megztinis
MERETE moteriškas megztinis,25.0,https://e-vintage.humana.lt//collections/moterims/products/merete-moteriskas-megztinis
LECOMTE moteriškas megztinis,25.0,https://e-vintage.humana.lt//collections/moterims/products/lecomte-moteriskas-megztinis
DENISE LAWRENCE moteriškas vilnonis švarkas,35.0,https://e-vintage.humana.lt//collections/moterims/products/denise-lawrence-moteriskas-vilnonis-svarkas
IMPULS moteriška pašiltinta džinsinė striukė,39.0,https://e-vintage.humana.lt//collections/moterims/products/impuls-moteriska-pasiltinta-dzinsine-striuke
LOUIS FERAUD moteriška šilkinė suknelė,49.0,https://e-vintage.humana.lt//collections/moterims/products/louis-feraud-moteriska-silkine-suknele-2
MARITHE GIRBAUD FRANCOIS moteriškos kelnės,45.0,https://e-vintage.humana.lt//collections/moterims/products/marithe-girbaud-francois-moteriskos-kelnes
JEAN PAUL moteriška liemenė,23.0,https://e-vintage.humana.lt//collections/moterims/products/jean-paul-moteriska-liemene
LADY ASCOT moteriška palaidinė,19.0,https://e-vintage.humana.lt//collections/moterims/products/lady-ascot-moteriska-palaidine
SPARLEN moteriška suknelė,25.0,https://e-vintage.humana.lt//collections/moterims/products/sparlen-moteriska-suknele
FLASHLIGHT trikotažiniai marškinėliai,15.0,https://e-vintage.humana.lt//collections/moterims/products/flashlight-trikotaziniai-marskineliai
Moteriška suknelė,23.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-suknele-110
LEVANDI moteriškas vilnonis megztinis,27.0,https://e-vintage.humana.lt//collections/moterims/products/levandi-moteriskas-vilnonis-megztinis
KS. moteriška striukė,32.0,https://e-vintage.humana.lt//collections/moterims/products/ks-moteriska-striuke
LINDEX moteriška palaidinė,19.0,https://e-vintage.humana.lt//collections/moterims/products/lindex-moteriska-palaidine
TUZZI moteriškas sijonas,8.5,https://e-vintage.humana.lt//collections/moterims/products/tuzzi-moteriskas-sijonas-1
JURGEN MICHAELSEN moteriška šilkinė liemenė,8.5,https://e-vintage.humana.lt//collections/moterims/products/jurgen-michaelsen-moteriska-silkine-liemene
BOGNER moteriška palaidinė,8.0,https://e-vintage.humana.lt//collections/moterims/products/bogner-moteriska-palaidine-1
MOD ECRAN moteriškas švarkas,11.5,https://e-vintage.humana.lt//collections/moterims/products/mod-ecran-moteriskas-svarkas
Moteriška palaidinė,7.5,https://e-vintage.humana.lt//collections/moterims/products/moteriska-palaidine-85
Moteriškas kaklo papuošalas,6.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-kaklo-papuosalas-42
Moteriškas kaklo papuošalas,6.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-kaklo-papuosalas-38
HAMMER moteriškas sijonas,9.5,https://e-vintage.humana.lt//collections/moterims/products/hammer-moteriskas-sijonas-1
Moteriški džinsai,11.5,https://e-vintage.humana.lt//collections/moterims/products/moteriski-dzinsai-6
Moteriška striukė,21.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-striuke-5
SPACE moteriškas medvilninis švarkelis,12.5,https://e-vintage.humana.lt//collections/moterims/products/pace-moteriskas-svarkelis
Moteriškas medvilninis švarkelis,11.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-medvilninis-svarkelis
Moteriška megzta suknelė,8.5,https://e-vintage.humana.lt//collections/moterims/products/moteriska-megzta-suknele-2
LAURENZA moteriškas šilkinis švarkas,17.5,https://e-vintage.humana.lt//collections/moterims/products/laurenza-moteriskas-silkinis-svarkas
DOLCE & GABBANA moteriškos džinsinės kelnės,17.5,https://e-vintage.humana.lt//collections/moterims/products/dolce-gabbana-moteriskos-dzinsines-kelnes
TIFFANY'S moteriška palaidinė,10.0,https://e-vintage.humana.lt//collections/moterims/products/tiffanys-moteriska-palaidine
JOHN BANER moteriškas džinsinis sarafanas,10.0,https://e-vintage.humana.lt//collections/moterims/products/john-baner-moteriskas-dzinsinis-sarafanas
Moteriška trikotažinė palaidinė,8.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-trikotazine-palaidine-3
AE BOUTIQUE moteriškas medvilninis švarkelis,12.0,https://e-vintage.humana.lt//collections/moterims/products/ae-boutique-moteriskas-medvilninis-svarkelis
LADY LEX moteriška palaidinė,8.0,https://e-vintage.humana.lt//collections/moterims/products/lady-lex-moteriska-palaidine
RIANI moteriška palaidinė/kostiumėlis,8.0,https://e-vintage.humana.lt//collections/moterims/products/riani-moteriska-palaidine-kostumelis
RIANI moteriškas sijonas/kostiumėlis,8.5,https://e-vintage.humana.lt//collections/moterims/products/riani-moteriskas-sijonas-kostiumelis
DOLLY WOOD moteriškas džinsinis sarafanas,11.0,https://e-vintage.humana.lt//collections/moterims/products/dolly-wood-moteriskas-dzinsinis-sarafanas
TED NICOL moteriška palaidinė,8.5,https://e-vintage.humana.lt//collections/moterims/products/ted-nicol-moteriska-palaidine-1
BETTY BARCLAY moteriškas sijonas,11.0,https://e-vintage.humana.lt//collections/moterims/products/betty-barclay-moteriskas-sijonas-2
FINEST FASHION moteriškas megztinis,13.5,https://e-vintage.humana.lt//collections/moterims/products/finest-fashion-moteriskas-megztinis
LACOSTE moteriški marškinėliai,8.5,https://e-vintage.humana.lt//collections/moterims/products/lacoste-moteriski-marskineliai
LOUIS FERAUD moteriška palaidinė,13.5,https://e-vintage.humana.lt//collections/moterims/products/louis-feraud-moteriska-palaidine-5
HUGO BOSS moteriškos kelnės,18.5,https://e-vintage.humana.lt//collections/moterims/products/hugo-boss-moteriskos-kelnes
YARELL moteriška palaidinė,9.5,https://e-vintage.humana.lt//collections/moterims/products/yarell-moteriska-palaidine-6
HAVYBLU moteriškas švarkas,13.5,https://e-vintage.humana.lt//collections/moterims/products/copy-of-havyblu-moteriskas-svarkas
LINEA WALLYS moteriški odiniai bateliai,11.0,https://e-vintage.humana.lt//collections/moterims/products/linea-wallys-moteriski-odiniai-bateliai
INGRID moteriškas sijonas/kostiumėlis,9.5,https://e-vintage.humana.lt//collections/moterims/products/ingrid-moteriskas-sijonas-kostiumelis
INGRID moteriškas švarkas/kostiumėlis,12.5,https://e-vintage.humana.lt//collections/moterims/products/ingrid-moteriskas-svarkas-kostiumelis
ANGELINA moteriškas sijonas,8.5,https://e-vintage.humana.lt//collections/moterims/products/copy-of-kenzo-moteriskas-sijonas
CANDA moteriškas klostuotas sijonas,11.0,https://e-vintage.humana.lt//collections/moterims/products/canda-moteriskas-klostuotas-sijonas
SZYK moteriškas švarkas,11.0,https://e-vintage.humana.lt//collections/moterims/products/szyk-moteriskas-svarkas
SPORTING DRESS moteriškas klostuotas sijonas,11.0,https://e-vintage.humana.lt//collections/moterims/products/sporting-moteriskas-sijonas
M.COSTAS moteriškas sijonas,9.5,https://e-vintage.humana.lt//collections/moterims/products/m-costas-moteriskas-sijonas
FAROUCHE by LORI WEIDNER moteriškas švarkas,12.5,https://e-vintage.humana.lt//collections/moterims/products/farouche-by-lori-weidner-moteriskas-svarkas
EBEL2 moteriškas sijonas,12.5,https://e-vintage.humana.lt//collections/moterims/products/ebel2-moteriskas-sijonas
VOGLIA moteriškas švarkas,13.5,https://e-vintage.humana.lt//collections/moterims/products/voglia-moteriskas-svarkas
ELECTRE moteriškas sijonas,12.5,https://e-vintage.humana.lt//collections/moterims/products/electre-moteriskas-sijonas
YARELL moteriška trikotažinė palaidinė,8.5,https://e-vintage.humana.lt//collections/moterims/products/yarell-trikotazine-palaidine
SERGIO TACHINI moteriški trikotažiniai marškinėliai,8.5,https://e-vintage.humana.lt//collections/moterims/products/sergio-tachini-moteriski-trikotaziniai-marskineliai
APART FASHION moteriška suknelė,14.5,https://e-vintage.humana.lt//collections/moterims/products/apart-fashion-moteriska-suknele-1
ARMANI COLLEZIONI vyriškas švarkas su vilna,49.0,https://e-vintage.humana.lt//collections/vyrams/products/armani-collezioni-vyriskas-svarkas-su-vilna
Moteriškas megztinis su angoros vilna,27.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-megztinis-su-angoros-vilna-1
Moteriška veliūrinė suknelė,19.0,https://e-vintage.humana.lt//collections/moterims/products/moteriska-veliurine-suknele-4
ARMANI JEANS moteriškos džinsinės kelnės,32.0,https://e-vintage.humana.lt//collections/moterims/products/armani-jeans-moteriskos-dzinsines-kelnes
LAPIDUS moteriška liemenė su vilna,23.0,https://e-vintage.humana.lt//collections/moterims/products/lapidus-moteriska-liemene-su-vilna
FABRICE KAREL moteriškas sijonas su vilna,23.0,https://e-vintage.humana.lt//collections/moterims/products/fabrice-karel-moteriskas-sijonas-su-vilna
PRIME moteriška šilkinė palaidinė,19.0,https://e-vintage.humana.lt//collections/moterims/products/prime-moteriska-silkine-palaidine
Glaustinukė,19.0,https://e-vintage.humana.lt//collections/moterims/products/glaustinuke-2
GILDAN trikotažiniai marškinėliai,15.0,https://e-vintage.humana.lt//collections/moterims/products/gildan-trikotaziniai-marskineliai-1
POWYNIG BLUHMOD moteriški trikotažiniai marškinėliai,15.0,https://e-vintage.humana.lt//collections/moterims/products/powynig-bluhmod-moteriski-trikotaziniai-marskineliai
WRANGLER moteriški džinsai,29.0,https://e-vintage.humana.lt//collections/moterims/products/wrangler-moteriski-dzinsai-18
CHRIS moteriškas megztinis su angora,25.0,https://e-vintage.humana.lt//collections/moterims/products/chris-moteriskas-megztinis-su-angora
GUESS BY MARCIANO moteriški džinsai,35.0,https://e-vintage.humana.lt//collections/moterims/products/guess-by-marciano-moteriski-dzinsai
MON AMI moteriškas megztinis su moheros vilna,29.0,https://e-vintage.humana.lt//collections/moterims/products/mon-ami-moteriskas-megztinis-su-moheros-vilna
CARLANI moteriškas megztinis su moheros vilna,29.0,https://e-vintage.humana.lt//collections/moterims/products/carlani-moteriskas-megztinis-su-moheros-vilna
MARCEL CLAIR moteriška striukė,29.0,https://e-vintage.humana.lt//collections/moterims/products/marcel-clair-moteriska-striuke
REMY moteriška palaidinė,17.0,https://e-vintage.humana.lt//collections/moterims/products/remy-moteriska-palaidine
PIRETTA moteriškas sijonas,23.0,https://e-vintage.humana.lt//collections/moterims/products/piretta-moteriskas-sijonas
Moteriškas sijonas,23.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-sijonas-73
TUOMI moteriškas sijonas su vilna,19.0,https://e-vintage.humana.lt//collections/moterims/products/tuomi-moteriskas-sijonas-su-vilna
EUROFASHION moteriškas sijonas,17.0,https://e-vintage.humana.lt//collections/moterims/products/eurofashion-moteriskas-sijonas
Moteriškas sijonas,23.0,https://e-vintage.humana.lt//collections/moterims/products/moteriskas-sijonas-72
COTE A COTE moteriškas megztinis su vilna,27.0,https://e-vintage.humana.lt//collections/moterims/products/cote-a-cote-moteriskas-megztinis
ADIDAS moteriškos sportinės kelnės,23.0,https://e-vintage.humana.lt//collections/moterims/products/adidas-moteriskos-sportines-kelnes-1
E' CLAT moteriški odiniai bateliai,17.5,https://e-vintage.humana.lt//collections/moterims/products/e-clat-moteriski-odiniai-bateliai
MARCEL moteriška suknelė,22.5,https://e-vintage.humana.lt//collections/moterims/products/marcel-moteriska-suknele
TOGETHER! moteriškos kelnės,22.5,https://e-vintage.humana.lt//collections/moterims/products/together-moteriskos-kelnes
ZAFFIRI moteriška striukė,23.5,https://e-vintage.humana.lt//collections/moterims/products/zaffiri-moteriska-striuke
ESCADA moteriškas švarkas,37.5,https://e-vintage.humana.lt//collections/moterims/products/escada-moteriskas-svarkas-6
ARMANI JEANS moteriškos veliūrinės kelnės,22.5,https://e-vintage.humana.lt//collections/moterims/products/armani-jeans-moteriskos-veliurines-kelnes
LEE moteriškas džinsinis švarkelis,16.0,https://e-vintage.humana.lt//collections/moterims/products/lee-moteriskas-dzinsinis-svarkelis
KLEIN PETIT PARIS moteriškas švarkas,19.5,https://e-vintage.humana.lt//collections/moterims/products/klein-petit-paris-moteriskas-svarkas
MARELLA moteriškas švarkelis,21.0,https://e-vintage.humana.lt//collections/moterims/products/marella-moteriskas-svarkelis-1
GIVENCHY moteriška gėlėta palaidinė,21.0,https://e-vintage.humana.lt//collections/moterims/products/guvenchy-moteriska-geleta-palaidine
VERA MONT moteriška palaidinė,9.5,https://e-vintage.humana.lt//collections/moterims/products/vera-mont-moteriska-palaidine-1
MARIMEKKO RITVA FALLA moteriškas sijonas,14.5,https://e-vintage.humana.lt//collections/moterims/products/marimekko-ritva-falla-moteriskas-sijonas
CERRUTI 1881 moteriška šilkinė palaidinė,22.5,https://e-vintage.humana.lt//collections/moterims/products/cerruti-1881-moteriska-silkine-palaidine
